"","BAM","PA_CF_1","PA_RH","PA_Temp","hour","h2o_rf","cvpreds","h2o_rf_m"
"3280",18.1,38.53766667,65.2,75.86666667,"19",22.2083408904076,22.3747493100166,21.0411746168137
"3281",16.6,35.34833334,64.86666667,75,"20",21.3929239940643,24.2620922827721,20.795843360424
"3282",15.2,28.42933334,65.16666667,74.93333333,"21",18.7062458467484,19.8122138261795,18.6506478977203
"3283",11.8,29.76916667,65.86666667,74.96666667,"22",20.9137024235725,20.4709415555,18.7060472917557
"3284",20.3,36.73521839,65.44827586,74.79310345,"23",19.2985271787643,18.9018157911301,19.3320280599594
"3285",16.6,38.23716667,65.4,74.7,"0",18.6802254414558,19.5134121346474,18.781236770153
"3286",21.9,36.9535,64.96666667,74.46666667,"1",18.9079504680634,18.5080223631859,18.8900042390823
"3287",15.5,36.90833334,66.23333333,73.03333333,"2",17.2562151837349,17.7979602408409,17.1269703507423
"3288",20.3,44.80016667,67.13333333,73,"3",21.346076426506,20.6131722426415,19.9978389883041
"3289",15.1,47.35133334,67.23333333,72.6,"4",23.483122792244,21.4814326143265,19.9010474705696
"3290",17,38.33116667,66.66666667,72.23333333,"5",19.4594285178185,19.0158886742592,18.5512371826172
"3291",19.1,49.89080665,67.68965517,71.86206897,"6",23.1202615261078,21.8052516055107,20.9805261826515
"3292",28.2,60.12533334,67.6,72.1,"7",28.0547434568405,29.3280377149582,28.200698223114
"3293",27,56.62908251,64.92857143,73.85714286,"8",27.0778072357178,27.7186662960052,27.5370536088943
"3294",22.9,52.81881774,55.55172414,79.31034483,"9",28.5714489364624,27.4166098737717,26.2483962154388
"3295",27,44.069,49.6,82.2,"10",24.5132689118385,23.9939423036575,25.5123701047897
"3296",15,36.82933334,48.23333333,82.83333333,"11",21.0691925239563,21.4047849655151,18.8632750201225
"3297",25.1,32.508,48.66666667,82.26666667,"12",20.7358752703667,19.9985483336449,21.674389591217
"3298",20.9,37.5305,50.76666667,81.2,"13",21.1009695720673,19.2266172289848,19.5466710877419
"3299",19.4,41.4535,52.5,81.1,"14",20.3920944595337,22.720481300354,20.3708536052704
"3300",18.8,32.80689655,47.03448276,82.65517241,"15",22.4545522499084,24.3111505055428,22.870308573246
"3301",21.1,34.19266667,48.76666667,81.3,"16",22.7521760368347,23.1136498785019,22.9274106168747
"3302",19.5,38.46783334,51.46666667,79.46666667,"17",24.1714339733124,25.9578310728073,24.8793157863617
"3303",28.3,61.99733334,54.36666667,78.26666667,"18",32.599639172554,32.8720797586441,31.4889955091476
"3304",26.5,58.1015,58.26666667,76.63333333,"19",31.0740343809128,31.403621468544,30.0022711610794
"3305",29,71.17866667,61,75.36666667,"20",37.5178340530396,41.1125894975662,37.7408148431778
"3306",32.7,67.25516667,62.5,74.2,"21",37.7878578662872,39.0225683116913,36.7942165994644
"3307",31,72.48116667,64.26666667,73.16666667,"22",39.9417661237717,40.7801790237427,37.9807501220703
"3308",23.9,53.68383333,67.16666667,72.23333333,"23",25.8401694345474,27.6388783073425,25.9628864812851
"3309",22.5,53.03853449,66.56666667,71.9,"0",24.5258514785767,26.2487545394897,24.2850148439407
"3310",18.6,47.47133334,66.96666667,71,"1",23.9902334785461,20.815075507164,19.8254112410545
"3311",16,40.554,67.8,70.96666667,"2",18.5631237363815,20.142441239357,18.7114067840576
"3312",18.2,38.0755,66.76666667,70.96666667,"3",18.4294613957405,18.2045457911491,17.9441130852699
"3313",12.9,37.7135,67.5,70.06666667,"4",19.1901000809669,18.5558373022079,17.3207431769371
"3314",14,38.989,69.03333333,69.4,"5",20.1544959044456,20.8247501325607,19.1574498701096
"3315",17.9,40.6075,67.93333333,69.8,"6",19.7490606784821,19.6334336495399,19.5103529524803
"3316",15.7,46.60733334,66.23333333,70.93333333,"7",25.1822225475311,22.1654622769356,21.2124354314804
"3317",16.6,40.0855,58.7,74.86666667,"8",20.7155432248116,21.6226457428932,20.3349037241936
"3318",12.6,27.78666667,48,80.6,"9",14.9124281978607,15.4287285232544,15.034582631588
"3319",9.6,21.996,38,86.56666667,"10",12.9616584467888,15.1801986527443,13.4100276684761
"3320",12.3,18.51983333,30.8,91.43333333,"11",13.5115128421783,13.6180654478073,13.9877071356773
"3321",9.2,19.28,27.26666667,94.16666667,"12",13.480018863678,14.1779711008072,13.7926330327988
"3322",6.7,13.22833333,24.2,97.03333333,"13",11.554636323452,12.7915884852409,11.4974062764645
"3323",9.2,11.6485,23.13333333,97.3,"14",12.33014108181,12.6009444248676,11.7551160049438
"3324",13.4,12.24916667,24.86666667,94.83333333,"15",14.1615199553967,14.6731018519402,14.3523475146294
"3325",12,12.53933333,27.3,92.5,"16",14.4668059110641,15.2289527988434,14.6749287009239
"3326",18.3,21.41383334,33.53333333,86.7,"17",20.522242128849,20.8770332121849,20.5347554755211
"3327",26.9,32.151,40,82.36666667,"18",24.2083167123795,23.9676991939545,24.215503487587
"3328",28.3,38.93266667,49.2,79.23333333,"19",26.9305358695984,25.7367570352554,26.7488483428955
"3329",23.3,35.85783334,53.1,77.46666667,"20",23.1368423700333,24.0387826681137,24.1621648740768
"3330",16,32.64633333,57.16666667,75.63333333,"21",20.1419675588608,20.1277314686775,18.7911349749565
"3331",17.1,27.95733334,60.53333333,74.6,"22",19.2885043334961,17.9704355454445,18.1992283296585
"3332",12.2,27.86566667,62.76666667,73.3,"23",16.7574783730507,18.1857677984238,16.5436920213699
"3333",13.1,27.05933334,62.93333333,73,"0",16.4752457070351,15.7921604514122,15.6101528859138
"3334",13.4,27.07433334,62.73333333,72.96666667,"1",14.001628370285,14.7947548913956,14.6355683159828
"3335",12.6,24.441,62.23333333,72.8,"2",14.5889842152596,14.822019765377,14.6287535262108
"3336",9.1,27.00516667,62.06666667,72.26666667,"3",13.6690438234806,15.5854523682594,14.3719440340996
"3337",12.8,32.30716667,64.06666667,71.13333333,"4",15.2660692572594,15.9923584032059,15.3748665142059
"3338",17,36.47233333,63.33333333,71,"5",17.8273681759834,17.496146748066,17.1451751208305
"3339",16.8,38.03283334,61.53333333,71,"6",18.9617462158203,19.0727922439575,18.5404129433632
"3340",23.4,49.24233334,59.63333333,72.36666667,"7",23.4842806148529,22.9440583729744,23.258949379921
"3341",13.5,33.31,54.73333333,75.73333333,"8",17.6449089574814,18.9756292676926,18.0753519797325
"3342",17.3,24.773,48.43333333,79.86666667,"9",16.2199078655243,15.8210172557831,15.7698903775215
"3343",2.8,21.2875,42.03333333,84.4,"10",12.9132674765587,16.160375893116,13.2811682641506
"3344",9.6,16.65,33.43333333,90.13333333,"11",13.9279413986206,15.4492423129082,14.0144550251961
"3345",13.1,15.64333333,30.7,92.06666667,"12",13.1169300556183,13.5078682041168,13.6935304284096
"3346",7.5,15.55927586,30.06666667,91.66666667,"13",12.6830404186249,14.0856874752045,13.0152495288849
"3347",13.4,15.6565,29.26666667,92.06666667,"14",13.4150191402435,14.443045296669,14.0215257406235
"3348",13,16.808,30.13333333,90.3,"15",15.2497400045395,16.445735411644,16.1104563212395
"3349",14.3,15.06183333,28.5,91.6,"16",14.8022415065765,15.3540352272987,15.0987955665588
"3350",17.3,15.9295,34.83333333,86.53333333,"17",18.4781836056709,18.4107353401184,18.2285270500183
"3351",18.4,25.704,42.9,81.86666667,"18",21.5491178274155,21.5230731391907,21.273983297348
"3352",39.1,35.45666667,47.66666667,79.76666667,"19",27.750801949501,26.4395294523239,29.2529447937012
"3353",22.6,39.5485,50.4,78.46666667,"20",24.7359492588043,26.8818775415421,26.1419790101051
"3354",22.6,38.22733334,53.36666667,77.3,"21",21.546312623024,21.5441122937202,21.5739125776291
"3355",18.1,38.237,56.76666667,76.13333333,"22",19.9867425727844,19.8298180580139,19.6257788467407
"3356",23.6,39.98716667,59.76666667,74.9,"23",20.773281648159,19.9805851435661,20.8287431931496
"3357",20.4,38.66622414,62.43333333,73.86666667,"0",19.1643578863144,18.9235730576515,19.0161098146439
"3358",18.9,39.47,63.7,73.06666667,"1",19.3596939587593,19.7438699269295,19.3905665159225
"3359",20.3,42.37266667,63.1,72.6,"2",19.4813848543167,19.0546464300156,19.5277646684647
"3360",15.1,45.27116667,63.63333333,71.6,"3",19.6819103813171,21.3728165912628,19.6242649841309
"3361",14.9,35.81583334,63.1,71.2,"4",16.2163585448265,16.4617207098007,15.9398634195328
"3362",21.4,41.1505,63.86666667,71,"5",20.1215655446053,20.1548957538605,20.3271065759659
"3363",24.4,58.725,62.3,71,"6",28.7470205450058,29.2410521459579,28.3448338603973
"3364",22.4,76.65333334,60.53333333,71.76666667,"7",36.6556121253967,36.4946097946167,34.8390136051178
"3365",24.5,47.6055,51.76666667,75.4,"8",24.9180124092102,27.1930329561234,25.9364558076859
"3366",23.8,49.6195,41.9,81.73333333,"9",27.0991175127029,26.4436459827423,26.4461649942398
"3367",19.1,40.24016667,33.3,89.56666667,"10",23.2705648565292,25.2276806354523,23.4684595108032
"3368",16.9,28.96733334,27.26666667,94.26666667,"11",18.9019322776794,19.7439091062546,19.0758440065384
"3369",16.6,25.963,23.06666667,98.76666667,"12",19.0532758188248,19.5913655877113,18.8696248912811
"3370",13.4,18.36116667,20.36666667,100.8333333,"13",14.3074640059471,14.44266913414,14.4752199721336
"3371",7.7,17.80933333,22,97.2,"14",13.4033021688461,14.8900114035606,14.0508116984367
"3372",13.5,18.48416667,22.3,96.63333333,"15",14.3536874198914,16.0618788194656,15.2090255355835
"3373",17.4,19.312,27.93333333,90.66666667,"16",17.636069662571,18.1454517316818,17.6438584041595
"3374",13.9,22.06533334,32.2,86.33333333,"17",19.5835768866539,20.4491779994965,19.659661667347
"3375",25.8,34.2655,36.5,83.3,"18",25.0817615318298,24.4597295713425,24.8137233400345
"3376",37.3,56.85633333,38.9,81.83333333,"19",37.0724372959137,36.4405931615829,36.8643376922607
"3377",41.5,64.8935,42.63333333,80.36666667,"20",39.2469463920593,38.9777624988556,39.4355422973633
"3378",30.3,53.56583334,47.33333333,78.4,"21",32.3820126581192,32.0009516382217,31.691964263916
"3379",28.6,50.60566667,50.93333333,76.46666667,"22",27.4710900068283,29.2982183265686,27.2623382043839
"3380",14.9,37.00616667,58.9,74.26666667,"23",18.9373747849464,19.1867348909378,18.8872543168068
"3381",18.8,38.14766667,59.16666667,74.13333333,"0",18.8953968954086,19.1672682380676,18.8565476036072
"3382",17.7,40.848,59.43333333,73.66666667,"1",20.3664032149315,20.6619820690155,19.7444710159302
"3383",18.2,37.93783333,58.36666667,72.43333333,"2",18.7385803604126,18.6569567418098,18.3235793423653
"3384",18.6,43.90133333,60.13333333,72,"3",19.1237004518509,20.5073427057266,19.5772709226608
"3385",24.9,48.19683333,60.36666667,72,"4",22.7808621549606,21.7887232899666,22.7650219249725
"3386",27.8,57.33433333,61.23333333,71.16666667,"5",26.1199897241592,26.4564051294327,26.3068231201172
"3387",33.1,67.1285,62.2,71,"6",33.2053882789612,32.7862692022324,32.6290546321869
"3388",45,99.04366665,61.26666667,71.63333333,"7",48.0444206047058,48.2196133232117,47.5906510162353
"3389",51.8,96.69033333,54.46666667,75.3,"8",47.3260169410706,47.620740032196,48.1653547096252
"3390",43.2,84.84102299,44.13333333,82.13333333,"9",46.3302164268494,48.551586933136,46.8375276279449
"3391",35.9,65.6365,34.6,89.26666667,"10",39.6318433761597,40.9652014541626,39.5925243186951
"3392",26.6,46.621,27.03333333,95.33333333,"11",29.9815731668472,31.625908370018,30.4553035831451
"3393",20.8,32.25671265,22.82758621,99.20689655,"12",23.4073131370544,23.83846555233,23.1435206413269
"3394",24.1,34.04133333,22.76666667,99.13333333,"13",23.7461182832718,23.3191400289536,23.552261390686
"3395",16.4,24.3535,20.6,101,"14",19.4248699784279,19.4680025744438,19.2477504634857
"3396",23.4,25.50016667,21.26666667,99.93333333,"15",20.4003870677948,19.3325667715073,20.1704922771454
"3397",26.2,29.54883333,25.16666667,95.86666667,"16",21.9306084084511,21.7940663409233,22.9503014039993
"3398",29.8,36.65833334,32.3,89.1,"17",26.317140789032,25.9379312086105,26.8979373407364
"3399",34.3,40.659,38.7,84.26666667,"18",27.3358655166626,26.2107930088043,28.619664773941
"3400",26.8,47.01266667,44.4,81.23333333,"19",30.1393985652924,30.6896485233307,29.4505125427246
"3401",30.4,47.26183334,49.06666667,78.8,"20",28.8732947587967,27.6687089967728,28.474832482338
"3402",25.8,49.288,53.56666667,76.63333333,"21",28.6921872615814,27.8977856492996,27.8178830766678
"3403",25.2,54.0457069,58.5,75.16666667,"22",27.2777961730957,27.8845183134079,27.3701977348328
"3404",26.3,52.18766667,60.73333333,74.46666667,"23",27.2035749864578,27.3067502737045,26.9773398733139
"3405",21.5,46.55566667,61.96666667,73.33333333,"0",22.1607173871994,21.8551376199722,21.9317705821991
"3406",22.6,52.29866667,60.36666667,73,"1",25.7883420753479,25.9970121335983,24.9055662536621
"3407",30.3,65.06083333,60.9,72.63333333,"2",32.6076206970215,32.0840082073212,31.7843886184692
"3408",23.6,57.28633334,62.3,72,"3",25.7541959142685,27.0241703271866,25.9659844350815
"3409",36,70.514,63.4,71.16666667,"4",35.1308937072754,35.8508394813538,35.463513007164
"3410",35.1,75.02216667,63.93333333,71,"5",37.9917881202698,37.8113199710846,37.4006835889816
"3411",42.8,84.29133334,63.33333333,71.36666667,"6",42.7320156860352,44.1250490188599,44.1327494621277
"3412",44.7,88.35216667,62.03333333,72.4,"7",45.5521015644074,45.3442274188995,44.4318104362488
"3413",39.4,78.61066667,56.3,75.4,"8",38.6974927425385,38.7211578369141,38.8478599452972
"3414",36.3,67.80233334,46.4,81.96666667,"9",37.5810354328156,37.9228132104874,37.5965245866776
"3415",31.5,57.954,36.93333333,88.96666667,"10",33.7710448694229,34.2587189531326,34.2044456243515
"3416",28.4,47.64216667,29.53333333,95.26666667,"11",29.3606081533432,29.6904129171371,29.3951158618927
"3417",29.1,38.27833334,26,97.03333333,"12",26.4109679317474,26.3759783601761,26.733002576828
"3418",23,32.9825,22.63333333,99.66666667,"13",22.9757216310501,22.6744721126556,22.7846687269211
"3419",25.6,31.33716667,24.5,96.7,"14",20.4495268177986,20.7466958904266,21.995165014267
"3420",19.4,26.93183334,30.53333333,91.73333333,"16",20.2606321978569,19.428597972393,19.5105764746666
"3421",22.6,25.52833334,35.56666667,88.06666667,"17",21.607439289093,21.3653664922714,21.5714990377426
"3422",24.7,32.20416667,44.1,83.76666667,"18",24.3725989437103,23.7264360952377,23.8886852073669
"3423",22.2,35.07916667,50.96666667,80.9,"19",28.0769287800789,28.6028821182251,26.8716113042831
"3424",27,40.34483334,54.46666667,79.16666667,"20",26.5972094702721,26.6724022746086,26.8185468053818
"3425",37.1,65.46766667,59.33333333,77.5,"21",39.801587023735,37.4980872488022,37.5937535429001
"3426",35.2,70.76983334,61.26666667,77,"22",37.3657067203522,38.5080801677704,37.6086898136139
"3427",37.7,70.99383334,61.8,77,"23",37.9728330421448,39.0500278568268,38.0245533466339
"3428",24.3,56.77033334,62.53333333,76.4,"0",27.4091535282135,27.4257105445862,27.135947394371
"3429",22.3,48.55833333,63.5,76.03333333,"1",24.7935765075684,23.8466624593735,23.3036358118057
"3430",18.6,44.05166667,62.53333333,76.53333333,"2",21.8414229297638,23.0385347700119,21.952282538414
"3431",17.9,38.421,60.93333333,76.96666667,"3",18.7990059328079,19.1384675693512,18.8050139737129
"3432",18.6,37.85983334,60.56666667,76.93333333,"4",18.6665109157562,18.3019236969948,18.4735201835632
"3433",15.9,28.31283334,60.46666667,77,"5",15.6376217782497,15.9913860368729,15.9228135180473
"3434",18.3,33.26821265,61.65517241,76.24137931,"6",19.6306865620613,19.5120305871963,19.3345496749878
"3435",17.8,37.17262366,59.83870968,77.09677419,"7",19.6559252023697,19.1354579210281,19.6076633524895
"3436",16.1,36.5525,55.86666667,78.8,"8",19.1793300366402,19.1764095187187,18.9166242527962
"3437",7,26.7935,47.46666667,84,"9",14.8399300384521,15.5060043549538,14.8223139214516
"3438",18,23.592,42.43333333,86.63333333,"10",14.0849350523949,13.3070635664463,14.2442158281803
"3439",14.8,30.4425,42.66666667,86.76666667,"11",17.1477558207512,17.9926496839523,17.2189038085938
"3440",22.3,36.03816667,38.33333333,90.3,"12",22.0178754973412,21.7809949111938,22.1994852185249
"3441",19,28.63116667,37.43333333,90.9,"13",19.4120865416527,18.7085910534859,18.8628208136559
"3442",18,22.67266667,38.56666667,89.83333333,"14",18.8168770241737,19.0741670680046,18.3298767638206
"3443",13.6,21.571,41,87.26666667,"15",18.3969523143768,18.7681753754616,17.8892472457886
"3444",20.9,25.11,48.9,82.7,"16",19.3403310585022,18.7667931079865,19.1000263214111
"3445",14.5,26.65216667,61.26666667,77.93333333,"17",19.5113966321945,19.9611824536324,18.924901278019
"3446",11.7,24.83266667,61.16666667,76.93333333,"18",18.5231521272659,18.8802806067467,17.2234193325043
"3447",16.8,31.25633334,62.86666667,76,"19",20.9198188018799,20.4959367895126,19.7654217648506
"3448",5.9,15.96383334,66.13333333,74.86666667,"20",10.0159876799583,12.8730225169659,10.89711622715
"3449",8.6,15.17716667,68.9,74,"21",12.0166696119308,11.3090315580368,10.5195436108112
"3450",4.4,15.38033334,68.8,73.7,"22",11.2621266520023,11.3943964266777,9.57441914319992
"3451",9.8,22.40123563,67,73.82758621,"23",15.2225757193565,14.9563958597183,13.8565550661087
"3452",21.2,39.19383334,62.06666667,73,"0",19.5784883236885,18.574406607151,19.6115329813957
"3453",21.5,42.1965,60.7,72.8,"1",20.6185510516167,19.8103879857063,20.1400274658203
"3454",21.1,42.34444253,60.03448276,72,"2",19.6217690181732,19.6558943033218,19.7861726808548
"3455",20.6,44.78275269,57.90322581,72.09677419,"3",20.0181240940094,20.7271395158768,20.496512761116
"3456",24.8,48.0415,59.93333333,72.23333333,"4",22.790965294838,22.2487066459656,22.8066109371185
"3457",23.8,50.575,63.53333333,72.1,"5",23.4349478197098,21.1867000961304,22.5382174777985
"3458",24.3,55.86433334,64.76666667,72,"6",25.7719765043259,27.1324109077454,26.3052211141586
"3459",24.6,65.08033334,64.23333333,72.3,"7",30.6336561107635,30.9059884738922,29.9689926767349
"3460",32.9,61.734,57.53333333,75.3,"8",30.9334955692291,29.9050849914551,30.5967891407013
"3461",27.6,52.12433334,49.36666667,79.7,"9",28.8563904857636,27.1620278501511,27.74679936409
"3462",20.6,42.44783334,37.63333333,86.03333333,"10",22.9972971487045,25.632948141098,24.1056223201752
"3463",22.3,35.6493046,30.72413793,90.82758621,"11",23.2727242612839,23.8559543037415,23.4488610100746
"3464",23.1,38.5503871,29.48387097,93.12903226,"12",25.6112110805511,24.716617770195,25.0061833953857
"3465",20.5,36.50133333,26.83333333,95.2,"13",23.7228815078735,23.7823718547821,22.6608884358406
"3466",21.3,33.90616667,27.2,95.3,"14",22.4492633152008,22.1832233500481,21.7853546380997
"3467",18.1,32.722,29.86666667,92,"15",24.0756048297882,22.6785774755478,22.4995689558983
"3468",18.4,29.172,34.83333333,87.63333333,"16",21.4470148611069,22.6277538442612,21.2957571029663
"3469",20.9,36.90716667,38.86666667,83.9,"17",24.3289517354965,26.4608099651337,25.0467133188248
"3470",26.3,41.19666667,42.1,81.76666667,"18",28.1829363870621,28.0519165277481,27.902190413475
"3471",25.2,45.15783333,46.53333333,80.06666667,"19",29.4874757671356,28.0907892179489,27.8967996788025
