"","BAM","PA_CF_ATM","PA_RH","PA_Temp","hour","h2o_rf","cvpreds","h2o_rf_m"
"3204",25,34.12983334,36.2,90.4,"15",23.7492125701904,22.7962818431854,23.3678012371063
"3205",29.4,37.47083334,39.93333333,86.73333333,"16",27.4834817790985,29.4673275613785,29.4801809120178
"3206",38,41.33516667,43.86666667,83.33333333,"17",32.0458683824539,32.8848989772797,34.8391829013824
"3207",39.3,42.81883334,47.53333333,79.76666667,"18",34.683420124054,33.4543786668777,35.7719659566879
"3208",35.6,45.072,50,77.63333333,"19",35.3854046821594,35.2215413045883,35.386351852417
"3209",37.7,45.79233334,53.13333333,76.2,"20",34.2509867763519,33.7193976831436,34.6385926866531
"3210",37.1,48.55583333,55.9,75.06666667,"21",37.4865102577209,36.4255535030365,36.5560550165176
"3211",41.6,49.55516667,60.2,73.46666667,"22",37.6852115345001,37.6012216377258,37.6663582324982
"3212",42.1,51.29866667,63.3,72.63333333,"23",39.6829815483093,38.872344827652,39.7382221889496
"3213",42.7,53.01933334,65.23333333,72,"0",40.6117382383347,40.8641789102554,41.2469425582886
"3214",43.7,53.221,65.53333333,71.46666667,"1",42.7387958145142,41.8850777673721,42.4624529647827
"3215",40.8,53.748,64.93333333,71.13333333,"2",42.0826743984222,44.433303732872,42.9186413955688
"3216",43.8,53.78333334,63.96666667,71.4,"3",41.7547824668884,41.9725549507141,42.6765070819855
"3217",44.9,55.022,63.96666667,71.63333333,"4",42.8666876125336,42.3362946605682,43.8463708496094
"3218",45.1,57.23933334,64.56666667,71.56666667,"5",43.9001193714142,43.5540538597107,44.8071121406555
"3219",48.1,60.1605,64.8,71,"6",46.5401953411102,47.0900655937195,47.4124611377716
"3220",50.9,61.999,62.73333333,72.43333333,"7",47.9110932350159,46.5575280475616,47.4519598770142
"3221",45.5,57.22533333,58.6,74.5,"8",41.2171586704254,41.9564164829254,42.7691829299927
"3222",43.5,52.96433334,49.93333333,79.13333333,"9",42.5589657783508,42.3817336750031,42.2934420204163
"3223",39.7,50.30658621,39,85.66666667,"10",41.8969127559662,41.9440575218201,41.2889213371277
"3224",46.4,49.55659678,33.56666667,89.2,"11",44.6926280975342,43.1541338062286,44.1430204200745
"3225",42.2,48.448,32.26666667,89.8,"12",42.493088760376,42.26353972435,42.1924576568603
"3226",37.9,47.44933334,31.93333333,90.13333333,"13",38.3974163246155,39.6236142396927,38.6176179504395
"3227",40.7,47.17916667,28.83333333,93.06666667,"14",44.4271059608459,45.8008096981049,45.0858126163483
"3228",42,45.94716667,29,91.53333333,"15",42.3531296920776,40.6966765785217,41.960276889801
"3229",47.8,47.353,32.96666667,88.43333333,"16",40.4226369762421,40.1304845905304,43.8180264472961
"3230",58.3,51.33933334,39.16666667,83.86666667,"17",43.9014611434937,45.5495436668396,49.9756766033173
"3231",54.3,53.924,44.76666667,79.5,"18",50.4067825126648,49.2782788658142,50.632593870163
"3232",56,59.15206897,47.06896552,78.13793103,"19",52.1706097602844,51.453919172287,53.1020892333984
"3233",53.6,62.44566667,49.63333333,76.56666667,"20",52.9543857765198,51.9718862819672,53.1332418823242
"3234",54.6,60.68266667,53.76666667,75.06666667,"21",52.4199747753143,49.68472905159,52.1639752292633
"3235",54.2,63.54183334,58.06666667,73.86666667,"22",50.7976171302795,49.4543194484711,51.4124589443207
"3236",52,64.15383333,60.36666667,73,"23",50.6643310832977,48.4932896995544,50.0415402507782
"3237",54.1,66.86,61.33333333,72.93333333,"0",54.0550505638123,51.4203242969513,53.8493316650391
"3238",56.8,71.42066667,61.23333333,73,"1",53.5030397510529,53.0119607543945,53.9925853919983
"3239",61,69.70433334,63.13333333,72.8,"2",54.5845109176636,52.0782895469666,54.3357142162323
"3240",58.7,73.11233333,64.9,72,"3",57.3090135097504,53.8710648345947,55.8012452888489
"3241",58.2,71.984,64.03333333,72.93333333,"4",55.3623596096039,52.6702467441559,54.5776111888885
"3242",51.5,66.98833334,64.23333333,73,"5",55.2895647621155,54.524090719223,53.2420876312256
"3243",57.6,70.72483333,65.33333333,72.93333333,"6",53.6137346553802,53.0279189300537,54.5974586200714
"3244",52.3,69.68966667,63.86666667,73.1,"7",52.1107152080536,52.712766456604,52.2334343147278
"3245",51.8,65.14266667,57.96666667,75.5,"8",48.7095509529114,48.8966147899628,48.9404513835907
"3246",53.6,57.553,48.9,79.76666667,"9",46.5392991447449,48.0620479393005,49.7762944030762
"3247",49,55.12066667,44.3,81.83333333,"10",48.8452616500854,47.9841028022766,48.5721446609497
"3248",44.7,51.35433334,38.26666667,85.93333333,"11",44.5078171539307,46.5900177574158,46.0575519371033
"3249",48.8,49.56566667,35.3,87.16666667,"12",44.1805882358551,42.3771049213409,44.4783205318451
"3250",51.4,52.07666667,35.7,87.1,"13",50.324770565033,49.4430530929565,50.4410506248474
"3251",48,51.72216667,33.83333333,88.66666667,"14",48.3970129299164,52.8119805431366,50.1568319129944
"3252",41.9,48.054,32.83333333,89.23333333,"15",42.731438293457,43.0692963218689,43.2817694664001
"3253",43.6,45.66483334,35.63333333,87.23333333,"16",35.6021226119995,37.3568538761139,39.4084554958344
"3254",46.3,48.48233334,42.5,82.66666667,"17",43.0854797554016,41.4956159114838,43.8782250595093
"3255",50,49.96016667,47.13333333,79.03333333,"18",42.6809100723267,44.454000825882,46.2902824211121
"3256",48,54.73516667,50.76666667,76.9,"19",48.4352523136139,48.429513092041,48.393545999527
"3257",51.1,58.4715,53.33333333,75.3,"20",52.8430761241913,50.5989088726044,51.2178779411316
"3258",59.4,71.35933334,57.33333333,73.66666667,"21",60.9905709171295,70.8426850891113,63.018154630661
"3259",54.6,65.13583333,60.03333333,72.5,"22",51.354607219696,51.0745838356018,51.7958138179779
"3260",48.2,59.62616667,62.63333333,71.06666667,"23",49.4219770240784,49.5329546737671,48.9849562072754
"3261",42.1,56.61783334,62.63333333,71,"0",44.5625328350067,45.3547068023682,44.3683367824554
"3262",47.9,57.50283334,61.9,71.3,"1",46.0050867652893,45.1809698390961,45.7150975322723
"3263",48.4,57.0945,60.46666667,71.7,"2",45.3034175014496,43.7002487945557,45.3072327327728
"3264",47.6,56.25783333,60.86666667,71,"3",46.2001651000977,45.1161097240448,45.2622499084473
"3265",45,57.03816667,60.2,70.56666667,"4",45.0576441192627,45.5796986579895,45.3224752044678
"3266",47.6,59.20066667,61.23333333,69.73333333,"5",47.144847278595,46.87531873703,47.2368269348145
"3267",53.4,69.84383333,61.96666667,69.46666667,"6",54.0014639949799,54.362302942276,54.3880004501343
"3268",57.8,84.16116667,60.9,71.03333333,"7",61.3440038108826,62.9538222026825,61.3385519313812
"3269",53.4,69.40416667,56.06666667,75.46666667,"8",54.4592932319641,55.6697980213165,55.3609533786774
"3270",32.2,45.48033333,49.06666667,81.1,"9",31.7495433998108,33.8067792224884,33.2036772680283
"3271",30.4,41.28933334,41.56666667,87.16666667,"10",29.4790936183929,26.7716736507416,27.3974793481827
"3272",18,34.558,40.76666667,88.13333333,"11",21.9915588665009,21.9942697000504,20.9287471675873
"3273",18.6,25.91183334,40.8,88.33333333,"12",17.9548350095749,17.6940377748013,17.7898010754585
"3274",14.6,26.11233334,45.8,85.03333333,"13",17.0468369460106,17.5174554800987,17.1740513491631
"3275",12.8,21.17783334,49.43333333,83.03333333,"14",20.9925026226044,19.0143528819084,18.867229180336
"3276",13.8,19.08083334,49.76666667,83.03333333,"15",17.3465472865105,18.4499368453026,17.6593596792221
"3277",12.9,21.76733334,55.6,80,"16",17.6480028402805,18.5880849289894,17.4740818333626
"3278",16.4,24.855,59.36666667,77.96666667,"17",19.4071937048435,18.7817941880226,18.2991805505753
"3279",20.7,38.30766667,61.1,77.2,"18",27.3960625839233,26.6015329432487,24.3187130260468
"3280",18.1,33.79766667,65.2,75.86666667,"19",21.9115252184868,23.2126854538918,21.3440405631065
"3281",16.6,32.71266667,64.86666667,75,"20",21.6313522386551,23.9298810124397,21.403104300499
"3282",15.2,28.0785,65.16666667,74.93333333,"21",18.7118202447891,20.37088773489,18.5303059077263
"3283",11.8,29.119,65.86666667,74.96666667,"22",20.2142340326309,20.907009472847,18.4406854486465
"3284",20.3,33.76683908,65.44827586,74.79310345,"23",19.1735259413719,19.0187065696716,19.4450380086899
"3285",16.6,34.65183334,65.4,74.7,"0",18.5639570116997,19.7495930671692,19.0223526072502
"3286",21.9,33.88683333,64.96666667,74.46666667,"1",18.824269695282,18.0412982726097,18.797123568058
"3287",15.5,33.83683334,66.23333333,73.03333333,"2",16.7279345297813,17.5877649450302,16.9896858525276
"3288",20.3,38.38283334,67.13333333,73,"3",21.4863146948814,20.3072208142281,19.9896954774857
"3289",15.1,39.57983334,67.23333333,72.6,"4",23.1811916470528,22.5763556551933,19.8083481669426
"3290",17,34.696,66.66666667,72.23333333,"5",19.7031465816498,18.8182889866829,18.5528143334389
"3291",19.1,40.97517857,67.68965517,71.86206897,"6",25.1566784715652,21.7818376111984,22.0322298598289
"3292",28.2,45.47633334,67.6,72.1,"7",27.8098490142822,28.3632206010818,28.093043794632
"3293",27,44.06325739,64.92857143,73.85714286,"8",27.276643652916,28.1726629304886,27.935264787674
"3294",22.9,42.26594828,55.55172414,79.31034483,"9",28.6565265417099,26.2898847007751,25.6744295406342
"3295",27,38.00733334,49.6,82.2,"10",24.4928994989395,25.1366157579422,25.2096108102798
"3296",15,33.79233334,48.23333333,82.83333333,"11",21.2873995089531,21.2454776549339,18.8270933628082
"3297",25.1,30.616,48.66666667,82.26666667,"12",20.4518347287178,19.3120259571075,21.0933257746696
"3298",20.9,34.22666667,50.76666667,81.2,"13",21.4200295305252,21.3717387461662,19.2816626811028
"3299",19.4,36.44866667,52.5,81.1,"14",21.5639496779442,22.4462406086922,21.352793340683
"3300",18.8,31.24172414,47.03448276,82.65517241,"15",21.9719336915016,23.3785001111031,22.7058135938644
"3301",21.1,32.14916667,48.76666667,81.3,"16",22.8453989267349,23.9252466154099,22.8885705900192
"3302",19.5,34.676,51.46666667,79.46666667,"17",23.3148645210266,25.3282389450073,24.0633463382721
"3303",28.3,46.21166667,54.36666667,78.26666667,"18",32.3160161590576,32.8460970115662,31.1826715421677
"3304",26.5,44.68116667,58.26666667,76.63333333,"19",30.7990317201614,32.5382502317429,29.8810828781128
"3305",29,49.9045,61,75.36666667,"20",37.510919008255,40.8893329334259,37.9884316062927
"3306",32.7,48.33216667,62.5,74.2,"21",37.8517131662369,38.5243872404099,36.4993629360199
"3307",31,50.37383334,64.26666667,73.16666667,"22",39.6835980701447,40.4663593959808,37.9777860307694
"3308",23.9,42.80016667,67.16666667,72.23333333,"23",25.2683073616028,28.8539847707748,27.0079612541199
"3309",22.5,42.4975,66.56666667,71.9,"0",24.0354400396347,25.7550978183746,22.9039360141754
"3310",18.6,39.637,66.96666667,71,"1",24.5213751101494,22.3430648756027,20.0525056147575
"3311",16,35.878,67.8,70.96666667,"2",18.535455160141,19.6092505836487,18.2303082728386
"3312",18.2,34.36366667,66.76666667,70.96666667,"3",18.2999265480042,17.6984445643425,17.745368578434
"3313",12.9,34.31166667,67.5,70.06666667,"4",19.8401365995407,18.7381837129593,17.1999478626251
"3314",14,35.07616667,69.03333333,69.4,"5",20.7011315536499,20.4459676671028,18.878267724514
"3315",17.9,36.00533334,67.93333333,69.8,"6",19.5880711841583,19.4154894828796,19.5667040348053
"3316",15.7,39.50016667,66.23333333,70.93333333,"7",24.5871370697021,23.6448943662643,21.0189197444916
"3317",16.6,35.645,58.7,74.86666667,"8",20.343355038166,21.7473753666878,20.1021791052818
"3318",12.6,27.34533334,48,80.6,"9",15.4990869092941,16.493672440052,15.6235938191414
"3319",9.6,21.81883333,38,86.56666667,"10",12.9979617786407,14.4030310642719,13.8544844436646
"3320",12.3,18.516,30.8,91.43333333,"11",13.4437548613548,14.7498116111755,13.8296047234535
"3321",9.2,19.114,27.26666667,94.16666667,"12",13.1503091859818,14.671842212677,13.6526891374588
"3322",6.7,13.22833333,24.2,97.03333333,"13",11.3998850595951,12.4555464613438,11.5044709479809
"3323",9.2,11.6485,23.13333333,97.3,"14",12.3286282515526,12.6102677130699,11.905274708271
"3324",13.4,12.20883333,24.86666667,94.83333333,"15",13.9330858647823,14.2962726390362,14.2661462605
"3325",12,12.53933333,27.3,92.5,"16",14.4376142954826,15.2158999347687,14.6910057616234
"3326",18.3,21.11416667,33.53333333,86.7,"17",20.1688323378563,20.3256693291664,20.1703506851196
"3327",26.9,29.7465,40,82.36666667,"18",24.0991399145126,23.4750591564178,24.456654753685
"3328",28.3,35.06116667,49.2,79.23333333,"19",25.9016037368774,26.3181344747543,26.5865977191925
"3329",23.3,33.2125,53.1,77.46666667,"20",23.3648093962669,24.1757262706757,24.3414266252518
"3330",16,31.23583334,57.16666667,75.63333333,"21",19.2138677620888,19.0976365447044,18.3414784598351
"3331",17.1,27.7395,60.53333333,74.6,"22",20.0276907157898,19.3405569338799,18.7179721236229
"3332",12.2,27.50883334,62.76666667,73.3,"23",17.1131948900223,18.5433796024322,17.3665624952316
"3333",13.1,26.86066667,62.93333333,73,"0",16.6395488774776,16.867966966629,15.5072943115234
"3334",13.4,26.87066667,62.73333333,72.96666667,"1",12.4808052551746,14.4946689796448,13.9686913275719
"3335",12.6,24.42316667,62.23333333,72.8,"2",15.0032825398445,14.9923008847237,14.5432401061058
"3336",9.1,26.89183334,62.06666667,72.26666667,"3",13.3414362180233,14.5050633728504,13.7056503367424
"3337",12.8,30.95166667,64.06666667,71.13333333,"4",14.595524597168,15.7387170338631,15.2681100130081
"3338",17,33.55233333,63.33333333,71,"5",16.428719534874,16.8033077430725,16.9918636035919
"3339",16.8,34.1795,61.53333333,71,"6",18.6202614140511,18.2313780379295,17.9806885409355
"3340",23.4,40.97983334,59.63333333,72.36666667,"7",24.298893122673,22.9591637134552,23.5783177804947
"3341",13.5,31.11483334,54.73333333,75.73333333,"8",17.3934101247787,18.3494144797325,17.5697544670105
"3342",17.3,24.61116667,48.43333333,79.86666667,"9",16.3890515065193,16.2443190455437,15.8479441261291
"3343",2.8,21.24833334,42.03333333,84.4,"10",13.0994805073738,15.0830296111107,13.5122875213623
"3344",9.6,16.65,33.43333333,90.13333333,"11",14.0329415345192,14.6527827978134,14.0719365501404
"3345",13.1,15.64333333,30.7,92.06666667,"12",13.218615860939,13.1775697898865,13.3640704393387
"3346",7.5,15.55927586,30.06666667,91.66666667,"13",12.7756117200851,14.2346368646622,13.0786796116829
"3347",13.4,15.6565,29.26666667,92.06666667,"14",13.5659912848473,14.106454179287,14.1940023374557
"3348",13,16.3045,30.13333333,90.3,"15",15.3715146660805,16.1279482245445,15.7198734235764
"3349",14.3,15.06183333,28.5,91.6,"16",15.1292577672005,15.1866641688347,15.2516909813881
"3350",17.3,15.9295,34.83333333,86.53333333,"17",18.0103479957581,17.4130557322502,17.9277864265442
"3351",18.4,25.47516667,42.9,81.86666667,"18",21.7954819202423,21.3031861066818,21.4097169685364
"3352",39.1,32.39633334,47.66666667,79.76666667,"19",25.9279012417793,25.4015831708908,28.4711503267288
"3353",22.6,35.15733334,50.4,78.46666667,"20",24.4460209369659,25.7434527921677,25.3969372320175
"3354",22.6,34.5945,53.36666667,77.3,"21",21.8120019888878,21.8474259018898,21.8811690855026
"3355",18.1,34.62533334,56.76666667,76.13333333,"22",19.8549621891975,19.9860847234726,19.7881329774857
"3356",23.6,35.67366667,59.76666667,74.9,"23",20.3565793991089,19.6011309695244,20.2835535669327
"3357",20.4,34.89843679,62.43333333,73.86666667,"0",19.1724935293198,18.9462366175652,19.136681599617
"3358",18.9,35.36483334,63.7,73.06666667,"1",19.3350092887878,19.1838077616692,19.0740665388107
"3359",20.3,37.072,63.1,72.6,"2",19.3953407001495,18.8181784462929,19.4135251474381
"3360",15.1,38.38783333,63.63333333,71.6,"3",19.1197554159164,20.1090604925156,18.9524037671089
"3361",14.9,33.20816667,63.1,71.2,"4",15.4332724285126,16.7160972309113,15.786233959198
"3362",21.4,36.36583334,63.86666667,71,"5",20.2043270230293,20.2454337930679,20.2337567710876
"3363",24.4,44.86233333,62.3,71,"6",27.6802199792862,27.4463327693939,27.1518658876419
"3364",22.4,54.6465,60.53333333,71.76666667,"7",40.7344040822983,39.9640089797974,35.8893429517746
"3365",24.5,39.86366667,51.76666667,75.4,"8",24.595246796608,25.5042426967621,25.7561698770523
"3366",23.8,40.83933334,41.9,81.73333333,"9",28.870534954071,26.7863223457336,26.6762065267563
"3367",19.1,35.65733333,33.3,89.56666667,"10",23.1899920558929,24.6713284826279,23.1037863016129
"3368",16.9,27.91783334,27.26666667,94.26666667,"11",19.3091373610497,20.4728077340126,19.3636146211624
"3369",16.6,25.58716667,23.06666667,98.76666667,"12",18.8241133022308,19.08504550457,18.5515206193924
"3370",13.4,18.36116667,20.36666667,100.8333333,"13",14.3061695194244,15.2376779580116,14.5703141832352
"3371",7.7,17.79316667,22,97.2,"14",13.1964600372314,14.8458643364906,14.0357161259651
"3372",13.5,17.99583334,22.3,96.63333333,"15",14.3049099683762,15.4305339336395,15.1917354893684
"3373",17.4,19.31133334,27.93333333,90.66666667,"16",17.509946937561,17.4118674969673,17.6414367008209
"3374",13.9,21.96883334,32.2,86.33333333,"17",19.2563779783249,20.5475544261932,19.2796130537987
"3375",25.8,31.96833333,36.5,83.3,"18",24.634029135704,24.0596997070312,24.5002809858322
"3376",37.3,44.011,38.9,81.83333333,"19",36.650177063942,36.7900501441956,36.9415522193909
"3377",41.5,47.39383334,42.63333333,80.36666667,"20",38.6663870716095,39.5986267757416,38.998150177002
"3378",30.3,42.70966667,47.33333333,78.4,"21",32.1840479183197,33.0382420444489,32.0587844896317
"3379",28.6,41.10583334,50.93333333,76.46666667,"22",29.2134760332108,27.5613804960251,27.759392786026
"3380",14.9,33.9145,58.9,74.26666667,"23",18.4662124276161,19.8071557736397,18.9217586302757
"3381",18.8,34.60566667,59.16666667,74.13333333,"0",18.880056579113,18.9209252357483,19.0972490787506
"3382",17.7,36.1975,59.43333333,73.66666667,"1",21.4493474149704,20.1403343558311,19.7894979000092
"3383",18.2,34.46116667,58.36666667,72.43333333,"2",18.7222956895828,18.8973155975342,18.4629130983353
"3384",18.6,37.9175,60.13333333,72,"3",19.1423543167114,19.7212572956085,19.3759204745293
"3385",24.9,40.15916667,60.36666667,72,"4",22.4346100950241,22.4166325950623,22.977931265831
"3386",27.8,44.34983334,61.23333333,71.16666667,"5",26.5607126522064,26.7619157028198,26.3421870470047
"3387",33.1,48.198,62.2,71,"6",33.8175379562378,33.1479953575134,33.2530561161041
"3388",45,65.29916667,61.26666667,71.63333333,"7",47.9708510780334,48.1586900901794,47.4881976699829
"3389",51.8,63.728,54.46666667,75.3,"8",47.5068807411194,48.519859085083,48.3360325717926
"3390",43.2,56.33701724,44.13333333,82.13333333,"9",45.9877790737152,47.4608145427704,46.3195560455322
"3391",35.9,47.648,34.6,89.26666667,"10",38.6784639549255,40.3215049362183,39.525085105896
"3392",26.6,39.22116667,27.03333333,95.33333333,"11",30.0302145624161,31.6261389350891,30.25427921772
"3393",20.8,30.88804023,22.82758621,99.20689655,"12",23.3131241178513,23.3654758358002,23.0336464309692
"3394",24.1,31.951,22.76666667,99.13333333,"13",23.6857171392441,23.1278890275955,23.3636005115509
"3395",16.4,24.29316667,20.6,101,"14",19.2958004832268,19.7996345162392,19.2244905376434
