"","BAM","PA_CF_ATM","PA_RH","PA_Temp","hour","RF"
"4208",22.2,24.07777778,11.85555556,104.1222222,"15",20.451
"4209",20.1,21.70208429,12.57777778,101.9333333,"16",18.375
"4210",18.5,25.34305556,15.04444444,95.72222222,"17",19.904
"4211",27.1,33.96344445,20.56666667,88.01111111,"18",25.4795
"4212",27.2,36.54011111,32.64444444,83.04444445,"19",28.601
"4213",24.9,33.78005556,40.41111111,79.42222222,"20",25.875
"4214",23,34.27977778,44,77.45555556,"21",22.344
"4215",20.8,34.00816667,46.47777778,75.84444444,"22",20.2995
"4216",19.3,33.95622222,49.17777778,74.67777778,"23",20.573
"4217",18.6,35.94138889,55.32222222,72.85555555,"0",19.7505
"4218",23,36.36772222,58.21111111,71.78888889,"1",21.311
"4219",17.3,37.23061111,60.16666667,70.9,"2",18.5295
"4220",18.6,37.99988889,59.6,70.56666667,"3",19.1505
"4221",20.4,40.12127778,60.03333333,70.07777778,"4",22.2255
"4222",22.9,42.44494445,60.72222222,69.95555556,"5",23.8475
"4223",21.9,44.45594445,62.67777778,69.15555556,"6",26.9825
"4224",32.4,55.00105556,61.95555555,69.76666667,"7",35.7825
"4225",34.2,51.84205556,56.85555556,72.66666667,"8",36.566
"4226",32.1,44.35666667,47.5,78.78888889,"9",30.312
"4227",32.7,43.6065,37.58888889,85.42222222,"10",32.1425
"4228",27,36.63116667,28.34444444,92.08888889,"11",27.961
"4229",26,35.01872222,24.76666667,96.24444444,"12",27.333
"4230",23.6,30.37744445,22.5,99.05555556,"13",22.824
"4231",17.5,24.581,19.65555555,101.4,"14",18.5035
"4232",20.4,26.10127778,19.44444444,101.4333333,"15",20.6845
"4233",24,30.29377778,21.25555556,99.08888889,"16",24.835
"4234",25.2,32.55538889,26.56666667,92.83333333,"17",25.206
"4235",26.3,36.42519349,34.81111111,86.02222222,"18",27.146
"4236",39.2,46.67155556,41.08888889,82.87777778,"19",37.119
"4237",32,45.90033333,45.13333333,80.78888889,"20",34.505
"4238",34,46.58122222,48.71111111,79.27777778,"21",35.525
"4239",36.6,49.02483333,52.06666667,77.94444445,"22",38.399
"4240",38.3,52.31644445,56.96666667,76.22222222,"23",39.2365
"4241",34,48.47977778,56.22222222,76,"0",33.314
"4242",32.7,48.79088889,55.85555556,75.94444444,"1",33.1105
"4243",30.7,47.13516667,54.14444445,75.82222222,"2",32.5375
"4244",27.6,44.04555556,53.34444444,75.53333333,"3",27.6315
"4245",29,44.59427778,55.84444445,74.47777778,"4",29.217
"4246",31.6,46.71961111,58.6,73.57777778,"5",31.661
"4247",26.7,47.36218391,58.75555556,72.85555555,"6",30.172
"4248",30.1,46.49720072,57.28888889,73.07777778,"7",30.5395
"4249",23.2,39.50633333,53.54444444,75.71111111,"8",24.709
"4250",26,36.48916667,46.1,80.96666667,"9",24.7805
"4251",22.2,33.60444445,38.08888889,87.08888889,"10",21.3225
"4252",28.2,33.76688889,30.37777778,93.87777778,"11",20.985
"4253",31.1,32.98433333,24.97777778,98.63333335,"12",27.925
"4254",17.1,26.79438889,21.55555555,101.2222222,"13",18.4805
"4255",13.8,23.49455556,19.47777778,102.9111111,"14",16.0785
"4256",20.8,24.98783333,19.23333333,102.7333333,"15",19.953
"4257",22.1,27.18911111,20.3,100.3,"16",21.3085
"4258",22.7,32.69494444,24.43333334,93.84444444,"17",24.4395
"4259",32.1,41.10572222,31.71111111,87.37777778,"18",32.775
"4260",42.9,47.13077778,35.21111111,84.88888889,"19",41.4805
"4261",34.4,45.55844444,41.47777778,82.94444444,"20",35.754
"4262",37.4,44.20222222,45.46666667,80.81111111,"21",34.085
"4263",35.7,48.07433333,49.08888889,78.85555555,"22",38.4545
"4264",47.2,54.5715,52.62222222,77.62222222,"23",45.9654999999999
"4265",39.5,53.98638889,54.71111111,76.45555556,"0",40.5165
"4266",43.5,53.64127778,57.34444444,74.74444444,"1",39.9535
"4267",37,49.69061111,59.75555556,73.52222222,"2",36.191
"4268",36.6,49.68677778,60.4,72.98888889,"3",36.0615
"4269",34.4,50.35405556,60.07777778,72.62222222,"4",36.193
"4270",38.6,53.42738889,61.53333333,71.82222222,"5",40.1875
"4271",39.6,55.67083333,60.31111111,71.98888889,"6",43.953
"4272",42.4,64.07944445,60.7,71.84444444,"7",45.8675
"4273",43.3,62.69,55.02222222,75.21111111,"8",46.8155
"4274",28.8,43.16705556,42.74444445,80.46666667,"9",30.4255
"4275",26.4,37.7135,32.54444444,87.67777778,"10",27.918
"4276",15.1,22.78288889,21.2,95.73333334,"11",16.207
"4277",13,13.758,14.14444445,99.85555557,"12",11.6505
"4278",4.8,10.93111111,10.32222222,103.1777778,"13",9.388
"4279",14.1,10.78627778,8.255555556,106,"14",12.2375
"4280",10.5,9.999944445,7.622222222,106.2111111,"15",10.118
"4281",10.5,10.46311111,7.911111111,104.2555556,"16",11.0925
"4282",17.8,15.009341,11.23371648,97.99616858,"17",14.366
"4283",24.9,28.81405556,15.46666667,89.77777778,"18",23.158
"4284",87.8,80.19205556,19.91111111,85.73333333,"19",81.0655000000001
"4285",41.5,42.70444445,23.02222222,82.98888889,"20",39.598
"4286",32.1,34.90577778,26.48888889,80.23333333,"21",28.8935
"4287",32.1,34.688,29.85555555,78.44444445,"22",29.2535
"4288",32.3,36.20016667,33.65555556,76.98888889,"23",29.172
"4289",39.8,43.69088889,41.22222222,75.71111111,"0",33.3815
"4290",37.8,44.13588889,45.74444444,74.26666666,"1",36.0165
"4291",35.7,45.31605556,49.25555556,72.81111111,"2",34.359
"4292",33.8,44.12972222,51.12222222,72.05555556,"3",28.7175
"4293",33.3,45.40166667,50.98888889,71.81111111,"4",31.999
"4294",35.3,47.71183333,52.15555556,71.36666667,"5",34.6045
"4295",47.8,53.49822222,52.17777778,70.77777778,"6",44.492
"4296",53.8,70.43227778,52.33333333,71.2,"7",56.2265
"4297",38.8,53.58083334,38.17777778,75.65555556,"8",45.738
"4298",29.6,34.39061111,21.67777778,83.08888889,"9",29.8795
"4299",20.6,27.10472222,14.87777778,90.96666667,"10",19.487
"4300",22.3,24.08005556,11.01111111,97.73333333,"11",20.433
"4301",20.8,16.02961111,8.355555555,101.4666667,"12",16.9755
"4302",12,16.70422222,7.011111111,104.3111111,"13",14.4405
"4303",12.5,15.401,5.9,105.3888889,"14",13.6035
"4304",15.5,17.10811111,5.088888889,106.5555555,"15",17.074
"4305",16,14.13766667,4.388888889,105.0222222,"16",14.7695
"4306",20.6,16.77957854,6.611111111,98.86666667,"17",18.6385
"4307",58.7,43.2785,10.44444444,89.65555556,"18",48.5555
"4308",41,41.86111111,13.48888889,85.26666667,"19",40.5385
"4309",42.1,42.97922222,17.31111111,82.33333333,"20",41.608
"4310",37,38.04355555,19.67777778,80.12222222,"21",33.6405
"4311",38.3,41.56138889,23.58888889,77.83333333,"22",36.26
"4312",34.3,39.66855556,26.66666667,76.47777778,"23",31.306
"4313",42.4,44.78461111,30.76666667,75.13333333,"0",40.6515
"4314",48.8,51.92405556,35.08888889,74.03333333,"1",47.4225
"4315",45.2,47.65644445,41.37777778,73.62222222,"2",41.8595
"4316",42.8,45.03805556,44.54444444,73.04444444,"3",41.6045
"4317",41.4,47.2505,45.67777778,72.44444445,"4",39.9990000000001
"4318",49.6,54.4015,47.08888889,71.92222222,"5",43.06
"4319",59.8,59.80933333,49.65555555,71.01111111,"6",54.8205
"4320",62.9,75.73405556,48.66666667,71.97777778,"7",64.219
"4321",61.8,76.52872222,42.53333333,76.61111111,"8",64.857
"4322",50.2,51.04983333,28.67777778,84.63333334,"9",49.6319999999999
"4323",41.7,47.07288889,20.02222222,92.94444444,"10",44.254
"4324",26.9,31.94344445,13.81111111,99.47777779,"11",25.3845
"4325",24.1,28.38311111,11.24444444,103.2333333,"12",21.972
"4326",18.2,25.48266667,8.766666666,106.4666667,"13",18.991
"4327",19.2,21.71594444,6.4,108.7888889,"14",18.7205
"4328",17.4,21.70933333,5.722222222,108.8333333,"15",17.8565
"4329",17.8,19.94433333,5.144444444,106.9,"16",18.76
"4330",14.9,19.56305556,7.622222222,101.4222222,"17",18.0445
"4331",25.4,31.35911111,13.02222222,92.06666667,"18",24.9125
"4332",67,66.50766667,17.67777778,87.48888889,"19",67.394
"4333",81.5,70.79944445,22.41111111,84.61111111,"20",77.8995
"4334",42.9,47.34033334,29.01111111,82.03333334,"21",42.25
"4335",38,44.75611111,32.5,79.97777778,"22",38.112
"4336",24.6,34.61288889,32.54444444,78.74444444,"23",24.9565
"4337",24.5,35.31366667,35.47777778,77.43333333,"0",25.824
"4338",30.8,38.26977778,38.35555556,76.77777778,"1",29.271
"4339",35.1,39.61538889,39.13333333,76.07777778,"2",29.1675
"4340",36,41.27333333,41.11111111,75.13333333,"3",33.4
"4341",35.5,42.15872222,43.5,74.51111111,"4",32.8395
"4342",43.4,45.115,44.67777778,74.14444444,"5",40.347
"4343",39.7,45.44605556,46.27777778,73.54444445,"6",35.955
"4344",51.6,57.41155556,46.3,73.97777778,"7",48.935
"4345",45.5,55.62238889,40.51111111,78.86666667,"8",46.958
"4346",58.9,59.85805556,31.84444445,86.04444444,"9",57.4435
"4347",50.1,51.85083333,24.96666667,92.42222222,"10",49.456
"4348",41,45.28666667,19.12222222,98.50000001,"11",40.704
"4349",33.4,40.83966667,15.53333333,102.4333333,"12",34.531
"4350",33.2,36.78516667,13.07777778,105.5,"13",29.834
"4351",37.3,36.52516667,11.88888889,105.6222222,"14",30.747
"4352",31.8,35.49883333,11.43333333,106.1555556,"15",29.268
"4353",39,37.49005556,13.54444444,102.4222222,"16",28.726
"4354",39.3,39.91122222,17.97777778,95.74444444,"17",36.2755
"4355",38,41.19999639,20.98556999,90.62698413,"18",37.7915
"4356",49.9,47.83612051,23.89478633,86.40196581,"19",48.456
"4357",50.8,47.67166667,25.52222222,84.53333333,"20",48.635
"4358",61.3,52.4,28.06666667,82.4,"21",55.553
"4359",77.1,69.43483334,32.57777778,80.64444444,"22",69.9005000000001
"4360",74.7,74.17394444,39.21111111,79.03333333,"23",72.5729999999999
"4361",72.7,76.1435,44.04444444,77.6,"0",66.902
"4362",76.3,81.94838889,45.2,77.3,"1",72.096
"4363",61.3,67.84011111,45.74444445,76.76666667,"2",60.9049999999999
"4364",51.7,59.27472222,48.47777778,76.27777778,"3",50.5775
"4365",50.1,60.86466667,51.06666667,76.25555556,"4",49.3435
"4366",65.6,73.54811111,53.54444444,75.46666666,"5",64.1215
"4367",71.2,84.80055556,56.75555556,74.98888889,"6",69.1045
"4368",80.3,109.0253334,57.04444445,75.62222222,"7",83.5365
"4369",63.3,84.08655556,55.47777778,77.63333333,"8",67.364
"4370",55.7,66.86394445,46.3,82.91111111,"9",56.9299999999999
"4371",61.2,72.02461111,40.73333333,85.38888889,"10",64.0745
"4372",53.3,59.11005556,33.04444444,90.36666667,"11",54.6200000000001
"4373",51.2,54.95788889,24.71111111,95.86666667,"12",52.703
"4374",52.5,50.76788889,19.44444445,98.65555557,"13",51.735
"4375",29.7,36.45755556,14.64444444,101.1111111,"14",29.0255
"4376",28.4,35.31277778,14.22222222,101.8777778,"15",28.3655
"4377",32.5,35.78516667,16.05555556,99.46666666,"16",30.245
"4378",35.2,38.03188889,18.17777778,95.32222222,"17",33.6385
"4379",81.8,68.09777778,22.55555556,89.85555556,"18",68.2915
"4380",68.9,55.7545,28.43333334,86.64444444,"19",61.16
"4381",60.4,53.94194444,28.81111111,84.61111111,"20",58.3365
"4382",79.5,68.82072222,29.81111111,83.2,"21",66.9485
"4383",58.6,53.75927778,31.31111111,81.97777778,"22",56.702
"4384",44,46.12272222,36.02222222,80.78888889,"23",37.9835
"4385",41.6,45.22505555,40.5,79.35555556,"0",36.518
"4386",40.7,45.63116667,41.87777778,78.38888889,"1",38.5305
"4387",42.9,40.89733333,15.5,101.3,"17",36.377
"4388",69.7,51.05844445,21.68888889,94.1,"18",59.4464999999999
"4389",94.9,70.74305556,26.33333333,89.56666667,"19",80.9514999999999
"4390",53.7,50.89727778,28.36666667,87.61111111,"20",53.611
"4391",98.4,86.08088889,30.83333333,86.4,"21",87.93
"4392",64.8,60.01066667,34.47777778,83.5,"22",61.419
"4393",29.8,38.43705556,32.48888889,82.03333333,"23",28.994
"4394",24,34.98538889,34.2,81.12222222,"0",25.246
"4395",47.3,51.43972222,38.37777778,80.08888889,"1",46.473
"4396",64.2,75.29027778,42.21111111,78.91111111,"2",66.04
"4397",68.8,89.38327778,44.38888889,78.15555556,"3",71.141
"4398",57.3,73.25311111,46.32222222,77.73333333,"4",62.9294999999999
"4399",59.4,72.27455556,48.1,77.18888889,"5",60.3144999999999
"4400",69,78.60844445,48.22222222,76.88888889,"6",70.7125
"4401",74.5,85.1805,47.62222222,77.16666667,"7",71.6145
"4402",51.1,57.57977778,39.75555556,80.33333333,"8",50.2595
"4403",42.2,43.6435,31.6,85.47777778,"9",35.236
"4404",29.2,38.15733333,26.47777778,90.64444444,"10",29.347
"4405",32.3,38.98044444,22.62222222,95.65555555,"11",32.4585
"4406",31.8,40.54288889,19.67777778,100.4444444,"12",32.733
"4407",32.8,38.34294445,14.88888889,104.1333333,"13",32.049
"4408",34.1,38.27022222,13.06666667,108.9,"14",32.4765
"4409",34.4,37.51677778,12.24444445,108.1,"15",31.192
"4410",33.3,38.51561111,13.97777778,104.0222222,"16",31.0255
"4411",37.3,40.999,16.8,99.8111111,"17",36.623
"4412",43.1,44.09666667,21.76666667,92.96666667,"18",41.4565
"4413",52.5,50.08605556,24.36666667,90.01111111,"19",50.623
"4414",52.8,49.13605556,27.28888889,87.41111111,"20",49.6545
"4415",64.2,63.90961111,32.83333333,84.04444444,"21",61.213
"4416",73.2,74.25411111,38.42222222,81.97777778,"22",71.9015
"4417",62.8,79.14805556,44.18888889,80.31111111,"23",70.0255
"4418",47.6,65.02727778,48.52222222,79.04444444,"0",49.4975
"4419",47.1,60.12472222,50.66666667,78.25555556,"1",48.384
"4420",38.2,52.40466667,52.94444445,77.17777778,"2",39.7905
"4421",39.9,51.87983333,52.9,76.28888889,"3",39.5445
"4422",54,65.40038889,57.4,75.21111111,"4",49.6365
"4423",48.1,63.93011111,57.17777778,74.42222222,"5",48.7495
"4424",51.7,64.78811111,57.63333333,74.15555556,"6",50.177
"4425",51.7,62.48733333,55.77777778,74.67777778,"7",49.69
"4426",71.2,67.31105555,51.94444444,76.76666667,"8",64.0129999999999
"4427",49.2,53.59344444,43.56666666,81.33333333,"9",46.9025
"4428",51.2,51.11022222,32.27777778,87.7,"10",46.358
"4429",49.9,46.64683333,26.37777778,92.25555556,"11",46.6475
"4430",41.6,44.28338889,22.4,95.92222222,"12",40.6785
"4431",33.4,41.89027778,19.24444444,99.91111112,"13",37.0595
"4432",36.1,40.19738889,17.43333333,101.7888889,"14",34.419
"4433",42.8,41.65616667,18.06666667,102.4111111,"15",39.219
"4434",37.7,42.01605556,19.75555555,99.76666667,"16",37.7215
"4435",44.2,45.74166667,23.38888889,94.76666666,"17",42.296
"4436",61.3,63.45288889,28.74444444,88.76666666,"18",60.884
"4437",67.7,71.43266667,31.8,86.04444444,"19",69.0724999999999
"4438",73.9,77.89516667,34.05555556,84.46666667,"20",73.5305
"4439",45.6,58.822,40.41111111,81.96666667,"21",51.6435
"4440",31.5,45.33783334,45.54444444,80,"22",33.9215
"4441",32.7,44.63838889,47.48888889,78.75555556,"23",34.649
"4442",30.5,44.47744444,50.6,77.28888889,"0",30.511
"4443",24.3,44.09394444,52.81111111,76.17777778,"1",27.216
"4444",28.4,43.92416667,55.28888889,74.96666667,"2",28.03
"4445",32.4,44.79955556,56.15555556,74.16666667,"3",30.8985
"4446",31.2,44.97822222,57.3,73.54444444,"4",30.78
"4447",31.1,45.15505556,57.15555556,72.8,"5",29.802
"4448",31.6,47.86333334,58.06666667,72,"6",31.551
"4449",28.5,48.27227778,57.42222222,72.91111111,"7",30.428
"4450",32.8,54.70877778,52.28888889,75.51111111,"8",36.578
"4451",36,46.10766667,41.62222222,81.05555555,"9",35.6645
"4452",32.1,39.81583333,33.1,86.31111111,"10",31.3125
"4453",24.6,36.44088889,27.25555556,90.87777778,"11",28.5375
"4454",27.1,36.459,23.54444445,95.36666667,"12",27.9735
"4455",27,36.00033333,21.23333333,98.49999999,"13",27.8385
"4456",29.6,36.05305556,20.08888889,99.92222222,"14",28.91
"4457",24,34.86583333,20.66666667,97.36666667,"15",28.023
"4458",19.6,34.46577778,21.84444444,94.55555556,"16",24.132
"4459",32.1,36.49077778,23.16666667,92.66666667,"17",29.4155
"4460",37.5,40.976,27.76666667,87.51111111,"18",35.7925
"4461",36.4,45.85222222,32.34444445,84.82222222,"19",38.3245
"4462",34.7,44.2316954,36.15555555,82.38888889,"20",38.0155
"4463",32.5,43.15944445,39.05555555,80.41111111,"21",33.695
"4464",26.5,40.64483334,42.4,78.71111111,"22",28.498
"4465",27.1,39.6415,45.15555555,77.65555556,"23",27.835
"4466",24.8,40.05866667,49.05555556,76.1,"0",29.0485
"4467",25.2,40.32316667,52.14444445,75.2,"1",25.705
"4468",30.7,43.75538889,55.32222222,73.82222222,"2",29.294
"4469",31.7,44.97866667,58.08888889,72.98888889,"3",30.678
"4470",26.1,43.77983333,57.84444445,72.83333333,"4",26.5055
"4471",25.5,42.98244445,55.75555556,72.02222222,"5",25.7965
"4472",34,44.26744444,53.95555556,71.97777778,"6",25.7155
"4473",35.5,50.53738889,54.14444444,72.32222222,"7",36.506
"4474",41.3,51.93794445,47.01111111,75.66666667,"8",41.5835
"4475",30.9,41.20055556,35.17777778,81.45555556,"9",31.456
"4476",28.4,37.33105556,26.18888889,88.85555555,"10",29.1145
"4477",28.9,35.13066667,19.9,95.34444444,"11",28.727
"4478",24.8,32.40272222,15.03333333,100.3333333,"12",26.342
"4479",20.4,30.31233333,12.75555556,103.2666667,"13",22.323
"4480",20.5,29.30383333,11.77777778,104.7888889,"14",23.3385
"4481",21.1,28.23811111,11.14444444,105.0222222,"15",21.8635
"4482",27.1,28.87072222,12.28888889,103.0444444,"16",23.3055
"4483",24.4,30.30444445,15.78888889,96.22222222,"17",24.733
"4484",27.4,36.09761111,19.84444444,89.41111111,"18",28.2205
"4485",55.1,58.79705556,24.26666667,85.35555556,"19",61.255
"4486",31,41.72655556,28.46666667,82.83333333,"20",32.852
"4487",31.3,40.44911111,33.75555556,80.54444444,"21",31.679
"4488",25.7,38.13916667,39.34444444,78.63333333,"22",27.105
"4489",25.1,39.51338889,43.13333333,77.45555555,"23",26.962
"4490",28.2,40.13455556,48.42222222,76.07777778,"0",28.9285
"4491",26.2,39.47138889,51.67777778,74.78888889,"1",25.821
"4492",25.7,39.83161111,53.58888889,73.8,"2",25.513
"4493",19.2,38.50088889,56.22222222,72.38888889,"3",23.029
"4494",24.6,39.495,57.94444445,71.35555556,"4",21.2275
"4495",22.6,39.17744445,58.38888889,70.75555556,"5",21.0065
"4496",28,43.79144444,57.56666667,70,"6",27.4575
"4497",29,46.4805,55.44444444,70.73333333,"7",29.702
"4498",23.9,35.16755555,47.87777778,74.36666667,"8",23.0435
"4499",17.9,28.86355556,36.98888889,80.28888889,"9",17.9075
"4500",19.2,25.54483333,27.4,86.84444445,"10",18.624
"4501",20.7,20.22466667,18.55555556,93.81111111,"11",17.6775
"4502",22.6,20.26044444,16.11111111,96.95555556,"12",14.727
"4503",22.5,20.36155556,13.86666667,100.2444444,"13",16.915
"4504",17.2,16.02338889,12.66666667,102.9777778,"14",13.982
"4505",18.3,20.4015,13.38888889,102.4,"15",17.473
"4506",16.6,21.01927778,14.73333333,101.2666667,"16",18.351
"4507",32.2,34.86255556,29.74444444,84.97777778,"19",30.178
"4508",32.9,37.00722222,31.25555556,83.43333333,"20",30.446
"4509",32.9,40.0955,34.86666667,81.97777778,"21",31.8355
"4510",30.9,36.24311111,44.08888889,79.92222222,"22",28.13
"4511",27.9,38.39383333,49.9,78.27777778,"23",26.394
"4512",28.6,45.25972222,55.72222222,76.52222222,"0",28.339
"4513",29.7,46.19055556,58.61111111,75.98888889,"1",30.683
"4514",24.6,43.61583333,58.14444444,75.47777778,"2",25.8515
"4515",23.3,43.30783333,59.14444444,75,"3",25.0475
"4516",23.1,41.26722222,57.95555556,75.8,"4",24.3345
"4517",24.8,40.2875,58.05555556,75.18888889,"5",24.428
"4518",24.1,42.05388889,59.01111111,74.53333333,"6",24.586
"4519",27.3,45.66705556,58.58888889,75.2,"7",28.1705
"4520",26.1,41.96427778,53.11111111,78.02222222,"8",25.9195
"4521",30.1,37.634,44.55555556,82.28888889,"9",27.678
"4522",28.5,37.31533333,36.04444445,88.38888889,"10",28.507
"4523",22.7,32.39611111,26.5,95.74444445,"11",23.132
"4524",26.4,30.07766667,21.31111111,99.02222223,"12",24.2325
"4525",23.1,28.13905556,17.44444445,103.3444445,"13",22.3145
"4526",21.7,27.93422222,16.16666667,103.3888889,"14",21.944
"4527",23.4,26.791,15.11111111,104.6777778,"15",22.589
"4528",25.1,29.56794444,15.98888889,101.5777778,"16",24.6315
"4529",26.2,30.23216667,17.9,98,"17",25.223
"4530",32.6,35.40094445,22.87777778,91.6,"18",27.52
"4531",35.9,41.09455556,27.5,87.65555555,"19",35.9315
"4532",31.5,41.92661111,29.86666667,85.9,"20",31.9605
"4533",38.2,41.56144444,32.81111111,83.53333333,"21",32.4195
"4534",24.2,33.823,37.7,80.76666667,"22",24.031
"4535",23.7,34.85572222,40.86666667,79.41111111,"23",23.5205
"4536",28.1,36.15933333,42.92222222,78.54444444,"0",25.5785
"4537",27.9,36.49022222,44.67777778,77.43333334,"1",27.0265
"4538",25.8,33.93166667,45.52222222,76.46666667,"2",23.8025
"4539",26.8,36.4135,47.21111111,75.87777778,"3",26.184
"4540",30.5,38.857,49.27777778,75.14444444,"4",29.337
"4541",30.2,39.96483333,50.25555556,74.97777778,"5",29.526
"4542",47.9,48.57783333,50.44444445,75,"6",33.9015
"4543",46.8,52.063,50.4,75.74444444,"7",41.988
"4544",48.2,54.66266667,45.42222222,79.52222222,"8",46.5294999999999
"4545",57,60.82694444,38.42222222,84.92222222,"9",53.795
"4546",51.6,56.93355555,33.74444444,89.91111111,"10",52.019
"4547",56.3,54.4675,27.52222222,95.61111111,"11",53.8595
"4548",46.4,47.5985,21.53333333,100.1,"12",44.388
"4549",46.4,48.23022222,19.45555556,101.2333333,"13",44.2115
"4550",38.8,48.27,17.48888889,101.0333333,"14",42.3285
"4551",43.8,47.93311111,16.08888889,103,"15",43.46
"4552",47.6,48.20538889,18.14444445,99.36666666,"16",45.0715
"4553",44.8,49.60116667,20.93333333,95.52222222,"17",47.231
"4554",52.7,62.60116667,24.87777778,91.16666667,"18",60.8925
"4555",76.1,77.79683333,28.94444444,87.28888889,"19",74.255
"4556",41.2,47.0265,32.15555555,85.37777778,"20",39.847
"4557",29.2,37.20883333,31.18888889,83.16666667,"21",30.096
"4558",21.3,31.239,34.78888889,81.07777778,"22",22.376
"4559",26.9,33.23883333,38.01111111,79.92222222,"23",24.4
"4560",22.5,34.00672222,44.16666667,78.06666667,"0",23.3865
"4561",25.7,37.53022222,50.31111111,76.87777778,"1",25.4385
"4562",30.7,39.44316667,54.66666667,75.55555556,"2",24.7985
"4563",24.8,40.58255556,56.05555556,74.93333333,"3",24.9225
"4564",22.1,37.53166667,56.05555556,74.06666667,"4",22.035
"4565",24.4,39.80544444,57.12222222,73.34444444,"5",24.0065
