"","BAM","PA_CF_ATM","PA_RH","PA_Temp","hour","h2o_nn"
"4277",13,13.758,14.14444445,99.85555557,"12",16.6021698520515
"4278",4.8,10.93111111,10.32222222,103.1777778,"13",15.6518512462267
"4279",14.1,10.78627778,8.255555556,106,"14",15.3853120788193
"4280",10.5,9.999944445,7.622222222,106.2111111,"15",16.3720252976792
"4281",10.5,10.46311111,7.911111111,104.2555556,"16",16.7465191373039
"4282",17.8,15.009341,11.23371648,97.99616858,"17",20.5427788823236
"4283",24.9,28.81405556,15.46666667,89.77777778,"18",25.5722282521823
"4284",87.8,80.19205556,19.91111111,85.73333333,"19",82.953357551731
"4285",41.5,42.70444445,23.02222222,82.98888889,"20",38.2842421694645
"4286",32.1,34.90577778,26.48888889,80.23333333,"21",34.3878614699289
"4287",32.1,34.688,29.85555555,78.44444445,"22",29.950032496465
"4288",32.3,36.20016667,33.65555556,76.98888889,"23",32.6911597115327
"4289",39.8,43.69088889,41.22222222,75.71111111,"0",33.8461579185946
"4290",37.8,44.13588889,45.74444444,74.26666666,"1",29.2968869683691
"4291",35.7,45.31605556,49.25555556,72.81111111,"2",30.1943112009096
"4292",33.8,44.12972222,51.12222222,72.05555556,"3",29.0839347854381
"4293",33.3,45.40166667,50.98888889,71.81111111,"4",30.1513515646131
"4294",35.3,47.71183333,52.15555556,71.36666667,"5",33.0559850850307
"4295",47.8,53.49822222,52.17777778,70.77777778,"6",39.4148714572993
"4296",53.8,70.43227778,52.33333333,71.2,"7",52.2066503343972
"4297",38.8,53.58083334,38.17777778,75.65555556,"8",37.7241455707704
"4298",29.6,34.39061111,21.67777778,83.08888889,"9",30.262443947763
"4299",20.6,27.10472222,14.87777778,90.96666667,"10",20.5746979352001
"4300",22.3,24.08005556,11.01111111,97.73333333,"11",20.6012448308781
"4301",20.8,16.02961111,8.355555555,101.4666667,"12",17.4124994546854
"4302",12,16.70422222,7.011111111,104.3111111,"13",17.7613588014352
"4303",12.5,15.401,5.9,105.3888889,"14",17.1154276159436
"4304",15.5,17.10811111,5.088888889,106.5555555,"15",19.2669958327705
"4305",16,14.13766667,4.388888889,105.0222222,"16",18.1152948902066
"4306",20.6,16.77957854,6.611111111,98.86666667,"17",21.3768170489285
"4307",58.7,43.2785,10.44444444,89.65555556,"18",38.0105156614843
"4308",41,41.86111111,13.48888889,85.26666667,"19",40.2508840617349
"4309",42.1,42.97922222,17.31111111,82.33333333,"20",39.7864701685919
"4310",37,38.04355555,19.67777778,80.12222222,"21",37.9223386437128
"4311",38.3,41.56138889,23.58888889,77.83333333,"22",35.8037514939475
"4312",34.3,39.66855556,26.66666667,76.47777778,"23",34.9112488220969
"4313",42.4,44.78461111,30.76666667,75.13333333,"0",37.5194476614818
"4314",48.8,51.92405556,35.08888889,74.03333333,"1",42.3097995517212
"4315",45.2,47.65644445,41.37777778,73.62222222,"2",35.0064937343092
"4316",42.8,45.03805556,44.54444444,73.04444444,"3",31.7620297202092
"4317",41.4,47.2505,45.67777778,72.44444445,"4",33.7389586400096
"4318",49.6,54.4015,47.08888889,71.92222222,"5",42.9354830386798
"4319",59.8,59.80933333,49.65555555,71.01111111,"6",45.0231062338865
"4320",62.9,75.73405556,48.66666667,71.97777778,"7",57.5637938807497
"4321",61.8,76.52872222,42.53333333,76.61111111,"8",59.5081755572312
"4322",50.2,51.04983333,28.67777778,84.63333334,"9",42.6660068839333
"4323",41.7,47.07288889,20.02222222,92.94444444,"10",37.5313238407075
"4324",26.9,31.94344445,13.81111111,99.47777779,"11",22.8951336742604
"4325",24.1,28.38311111,11.24444444,103.2333333,"12",21.9564389169679
"4326",18.2,25.48266667,8.766666666,106.4666667,"13",21.3755834969775
"4327",19.2,21.71594444,6.4,108.7888889,"14",19.1169999422711
"4328",17.4,21.70933333,5.722222222,108.8333333,"15",20.6653725906548
"4329",17.8,19.94433333,5.144444444,106.9,"16",20.1264342703275
"4330",14.9,19.56305556,7.622222222,101.4222222,"17",22.1372837789391
"4331",25.4,31.35911111,13.02222222,92.06666667,"18",26.8589927708337
"4332",67,66.50766667,17.67777778,87.48888889,"19",70.1497545775348
"4333",81.5,70.79944445,22.41111111,84.61111111,"20",72.5567007400687
"4334",42.9,47.34033334,29.01111111,82.03333334,"21",42.5199485979975
"4335",38,44.75611111,32.5,79.97777778,"22",36.7420517859396
"4336",24.6,34.61288889,32.54444444,78.74444444,"23",30.3892294851383
"4337",24.5,35.31366667,35.47777778,77.43333333,"0",30.0228536955448
"4338",30.8,38.26977778,38.35555556,76.77777778,"1",29.0496878461912
"4339",35.1,39.61538889,39.13333333,76.07777778,"2",28.4170397752238
"4340",36,41.27333333,41.11111111,75.13333333,"3",28.6322462106213
"4341",35.5,42.15872222,43.5,74.51111111,"4",28.401473613744
"4342",43.4,45.115,44.67777778,74.14444444,"5",31.5960227790084
"4343",39.7,45.44605556,46.27777778,73.54444445,"6",30.2673991364005
"4344",51.6,57.41155556,46.3,73.97777778,"7",41.8244044959315
"4345",45.5,55.62238889,40.51111111,78.86666667,"8",40.4520140936655
"4346",58.9,59.85805556,31.84444445,86.04444444,"9",52.1588918354682
"4347",50.1,51.85083333,24.96666667,92.42222222,"10",44.5760561494587
"4348",41,45.28666667,19.12222222,98.50000001,"11",34.19531009572
"4349",33.4,40.83966667,15.53333333,102.4333333,"12",29.6034847002735
"4350",33.2,36.78516667,13.07777778,105.5,"13",26.1723179134219
"4351",37.3,36.52516667,11.88888889,105.6222222,"14",25.8851392682402
"4352",31.8,35.49883333,11.43333333,106.1555556,"15",24.4720571626562
"4353",39,37.49005556,13.54444444,102.4222222,"16",26.5786169378012
"4354",39.3,39.91122222,17.97777778,95.74444444,"17",33.4032785669903
"4355",38,41.19999639,20.98556999,90.62698413,"18",36.6919437792908
"4356",49.9,47.83612051,23.89478633,86.40196581,"19",45.9160931526908
"4357",50.8,47.67166667,25.52222222,84.53333333,"20",44.1876116686713
"4358",61.3,52.4,28.06666667,82.4,"21",50.0923196232652
"4359",77.1,69.43483334,32.57777778,80.64444444,"22",67.0943847625975
"4360",74.7,74.17394444,39.21111111,79.03333333,"23",69.4384800244052
"4361",72.7,76.1435,44.04444444,77.6,"0",67.3755821592138
"4362",76.3,81.94838889,45.2,77.3,"1",69.1420848295353
"4363",61.3,67.84011111,45.74444445,76.76666667,"2",57.5323741886176
"4364",51.7,59.27472222,48.47777778,76.27777778,"3",47.5727156689601
"4365",50.1,60.86466667,51.06666667,76.25555556,"4",48.920047502531
"4366",65.6,73.54811111,53.54444444,75.46666666,"5",60.7193471024724
"4367",71.2,84.80055556,56.75555556,74.98888889,"6",65.8396660473252
"4368",80.3,109.0253334,57.04444445,75.62222222,"7",87.3925512947498
"4369",63.3,84.08655556,55.47777778,77.63333333,"8",62.9132055494014
"4370",55.7,66.86394445,46.3,82.91111111,"9",54.3428568125896
"4371",61.2,72.02461111,40.73333333,85.38888889,"10",59.9364690816277
"4372",53.3,59.11005556,33.04444444,90.36666667,"11",51.4002065448249
"4373",51.2,54.95788889,24.71111111,95.86666667,"12",50.3536365610107
"4374",52.5,50.76788889,19.44444445,98.65555557,"13",45.5910492791868
"4375",29.7,36.45755556,14.64444444,101.1111111,"14",25.4556862630579
"4376",28.4,35.31277778,14.22222222,101.8777778,"15",24.3360403918613
"4377",32.5,35.78516667,16.05555556,99.46666666,"16",24.6624015673839
"4378",35.2,38.03188889,18.17777778,95.32222222,"17",30.8566436311387
"4379",81.8,68.09777778,22.55555556,89.85555556,"18",68.8098555281437
"4380",68.9,55.7545,28.43333334,86.64444444,"19",57.0265865574872
"4381",60.4,53.94194444,28.81111111,84.61111111,"20",52.4950304798574
"4382",79.5,68.82072222,29.81111111,83.2,"21",69.8849019350663
"4383",58.6,53.75927778,31.31111111,81.97777778,"22",49.9434434626896
"4384",44,46.12272222,36.02222222,80.78888889,"23",38.2593086937363
"4385",41.6,45.22505555,40.5,79.35555556,"0",36.4133300209633
"4386",40.7,45.63116667,41.87777778,78.38888889,"1",32.4840245967637
"4387",42.9,40.89733333,15.5,101.3,"17",33.4361981120097
"4388",69.7,51.05844445,21.68888889,94.1,"18",49.8513719436938
"4389",94.9,70.74305556,26.33333333,89.56666667,"19",73.2558480627512
"4390",53.7,50.89727778,28.36666667,87.61111111,"20",48.6331042368074
"4391",98.4,86.08088889,30.83333333,86.4,"21",86.1030272250619
"4392",64.8,60.01066667,34.47777778,83.5,"22",57.881216431876
"4393",29.8,38.43705556,32.48888889,82.03333333,"23",32.5852958566851
"4394",24,34.98538889,34.2,81.12222222,"0",30.0755353460372
"4395",47.3,51.43972222,38.37777778,80.08888889,"1",41.7781904004086
"4396",64.2,75.29027778,42.21111111,78.91111111,"2",65.5448438884874
"4397",68.8,89.38327778,44.38888889,78.15555556,"3",77.2763722558514
"4398",57.3,73.25311111,46.32222222,77.73333333,"4",61.4915447932925
"4399",59.4,72.27455556,48.1,77.18888889,"5",61.1326898243945
"4400",69,78.60844445,48.22222222,76.88888889,"6",62.4798954910257
"4401",74.5,85.1805,47.62222222,77.16666667,"7",66.2340166651771
"4402",51.1,57.57977778,39.75555556,80.33333333,"8",43.410228687595
"4403",42.2,43.6435,31.6,85.47777778,"9",33.0633159164937
"4404",29.2,38.15733333,26.47777778,90.64444444,"10",28.7343587787526
"4405",32.3,38.98044444,22.62222222,95.65555555,"11",27.3744449413548
"4406",31.8,40.54288889,19.67777778,100.4444444,"12",29.7251395622234
"4407",32.8,38.34294445,14.88888889,104.1333333,"13",27.5423403409012
"4408",34.1,38.27022222,13.06666667,108.9,"14",27.3220792605797
"4409",34.4,37.51677778,12.24444445,108.1,"15",27.3559164081595
"4410",33.3,38.51561111,13.97777778,104.0222222,"16",27.0123645529964
"4411",37.3,40.999,16.8,99.8111111,"17",33.7628030238871
"4412",43.1,44.09666667,21.76666667,92.96666667,"18",39.7753775295568
"4413",52.5,50.08605556,24.36666667,90.01111111,"19",49.6267158250681
"4414",52.8,49.13605556,27.28888889,87.41111111,"20",46.2314016444845
"4415",64.2,63.90961111,32.83333333,84.04444444,"21",64.7713153886143
"4416",73.2,74.25411111,38.42222222,81.97777778,"22",70.2608846176303
"4417",62.8,79.14805556,44.18888889,80.31111111,"23",72.7143638768304
"4418",47.6,65.02727778,48.52222222,79.04444444,"0",56.4331180363849
"4419",47.1,60.12472222,50.66666667,78.25555556,"1",47.7891826339956
"4420",38.2,52.40466667,52.94444445,77.17777778,"2",39.6510419278299
"4421",39.9,51.87983333,52.9,76.28888889,"3",39.3254741190313
"4422",54,65.40038889,57.4,75.21111111,"4",51.4703957871902
"4423",48.1,63.93011111,57.17777778,74.42222222,"5",51.2360359709263
"4424",51.7,64.78811111,57.63333333,74.15555556,"6",47.2866557633413
"4425",51.7,62.48733333,55.77777778,74.67777778,"7",44.9872267375046
"4426",71.2,67.31105555,51.94444444,76.76666667,"8",48.8349343312612
"4427",49.2,53.59344444,43.56666666,81.33333333,"9",42.6101267465168
"4428",51.2,51.11022222,32.27777778,87.7,"10",41.6724094435723
"4429",49.9,46.64683333,26.37777778,92.25555556,"11",37.0175155309795
"4430",41.6,44.28338889,22.4,95.92222222,"12",35.2250346026178
"4431",33.4,41.89027778,19.24444444,99.91111112,"13",32.2987593519181
"4432",36.1,40.19738889,17.43333333,101.7888889,"14",29.7959938184131
"4433",42.8,41.65616667,18.06666667,102.4111111,"15",33.2899277147346
"4434",37.7,42.01605556,19.75555555,99.76666667,"16",31.3213064229852
"4435",44.2,45.74166667,23.38888889,94.76666666,"17",40.2955343712706
"4436",61.3,63.45288889,28.74444444,88.76666666,"18",64.8769569512469
"4437",67.7,71.43266667,31.8,86.04444444,"19",72.416553609219
"4438",73.9,77.89516667,34.05555556,84.46666667,"20",75.9017242377956
"4439",45.6,58.822,40.41111111,81.96666667,"21",56.7272318517956
"4440",31.5,45.33783334,45.54444444,80,"22",34.7877846352013
"4441",32.7,44.63838889,47.48888889,78.75555556,"23",33.7346000254068
"4442",30.5,44.47744444,50.6,77.28888889,"0",33.0250102311899
"4443",24.3,44.09394444,52.81111111,76.17777778,"1",27.842610043093
"4444",28.4,43.92416667,55.28888889,74.96666667,"2",27.3455063979091
"4445",32.4,44.79955556,56.15555556,74.16666667,"3",29.1891861265256
"4446",31.2,44.97822222,57.3,73.54444444,"4",28.6967690753708
"4447",31.1,45.15505556,57.15555556,72.8,"5",28.9858471292607
"4448",31.6,47.86333334,58.06666667,72,"6",31.8768029891382
"4449",28.5,48.27227778,57.42222222,72.91111111,"7",30.6216274151666
"4450",32.8,54.70877778,52.28888889,75.51111111,"8",36.1429491148188
"4451",36,46.10766667,41.62222222,81.05555555,"9",33.1095740292068
"4452",32.1,39.81583333,33.1,86.31111111,"10",26.9150530865211
"4453",24.6,36.44088889,27.25555556,90.87777778,"11",23.9517059799793
"4454",27.1,36.459,23.54444445,95.36666667,"12",25.0827003728894
"4455",27,36.00033333,21.23333333,98.49999999,"13",25.4135853920778
"4456",29.6,36.05305556,20.08888889,99.92222222,"14",23.7383145891332
"4457",24,34.86583333,20.66666667,97.36666667,"15",24.0300494930056
"4458",19.6,34.46577778,21.84444444,94.55555556,"16",24.3754631325367
"4459",32.1,36.49077778,23.16666667,92.66666667,"17",28.9282390268027
"4460",37.5,40.976,27.76666667,87.51111111,"18",37.1356836280718
"4461",36.4,45.85222222,32.34444445,84.82222222,"19",42.1829954784935
"4462",34.7,44.2316954,36.15555555,82.38888889,"20",37.147048601872
"4463",32.5,43.15944445,39.05555555,80.41111111,"21",35.0590985697336
"4464",26.5,40.64483334,42.4,78.71111111,"22",29.8240652394293
"4465",27.1,39.6415,45.15555555,77.65555556,"23",28.9474475539633
"4466",24.8,40.05866667,49.05555556,76.1,"0",27.5614870434446
"4467",25.2,40.32316667,52.14444445,75.2,"1",24.4713863980506
"4468",30.7,43.75538889,55.32222222,73.82222222,"2",27.0043503872356
"4469",31.7,44.97866667,58.08888889,72.98888889,"3",28.9887663424024
"4470",26.1,43.77983333,57.84444445,72.83333333,"4",26.9573342140527
"4471",25.5,42.98244445,55.75555556,72.02222222,"5",26.2137968721225
"4472",34,44.26744444,53.95555556,71.97777778,"6",27.7523042769419
"4473",35.5,50.53738889,54.14444444,72.32222222,"7",33.2247212759244
"4474",41.3,51.93794445,47.01111111,75.66666667,"8",33.659638975823
"4475",30.9,41.20055556,35.17777778,81.45555556,"9",31.4700682492495
"4476",28.4,37.33105556,26.18888889,88.85555555,"10",28.5296246193149
"4477",28.9,35.13066667,19.9,95.34444444,"11",23.0296904869066
"4478",24.8,32.40272222,15.03333333,100.3333333,"12",23.5757253123618
"4479",20.4,30.31233333,12.75555556,103.2666667,"13",24.2412595546223
"4480",20.5,29.30383333,11.77777778,104.7888889,"14",23.4012939439473
"4481",21.1,28.23811111,11.14444444,105.0222222,"15",23.6369643119389
"4482",27.1,28.87072222,12.28888889,103.0444444,"16",24.0007935403409
"4483",24.4,30.30444445,15.78888889,96.22222222,"17",26.7781034593475
"4484",27.4,36.09761111,19.84444444,89.41111111,"18",33.3683626592703
"4485",55.1,58.79705556,24.26666667,85.35555556,"19",61.4404076425248
"4486",31,41.72655556,28.46666667,82.83333333,"20",36.1389617328592
"4487",31.3,40.44911111,33.75555556,80.54444444,"21",34.5194822300892
"4488",25.7,38.13916667,39.34444444,78.63333333,"22",29.8267003646803
"4489",25.1,39.51338889,43.13333333,77.45555555,"23",29.6445292876571
"4490",28.2,40.13455556,48.42222222,76.07777778,"0",27.779435244959
"4491",26.2,39.47138889,51.67777778,74.78888889,"1",24.7256965213899
"4492",25.7,39.83161111,53.58888889,73.8,"2",23.7965742462301
"4493",19.2,38.50088889,56.22222222,72.38888889,"3",23.3775541328835
"4494",24.6,39.495,57.94444445,71.35555556,"4",24.8944494233577
"4495",22.6,39.17744445,58.38888889,70.75555556,"5",25.6848550561234
"4496",28,43.79144444,57.56666667,70,"6",26.8737147092383
"4497",29,46.4805,55.44444444,70.73333333,"7",29.1238520980233
"4498",23.9,35.16755555,47.87777778,74.36666667,"8",23.0014194797531
"4499",17.9,28.86355556,36.98888889,80.28888889,"9",18.8891374827528
"4500",19.2,25.54483333,27.4,86.84444445,"10",18.7815300532433
"4501",20.7,20.22466667,18.55555556,93.81111111,"11",19.1002829865797
"4502",22.6,20.26044444,16.11111111,96.95555556,"12",18.9260054536538
"4503",22.5,20.36155556,13.86666667,100.2444444,"13",19.406378205593
"4504",17.2,16.02338889,12.66666667,102.9777778,"14",17.4856199754884
"4505",18.3,20.4015,13.38888889,102.4,"15",20.6869104699966
"4506",16.6,21.01927778,14.73333333,101.2666667,"16",21.227786326311
"4507",32.2,34.86255556,29.74444444,84.97777778,"19",37.4632634607127
"4508",32.9,37.00722222,31.25555556,83.43333333,"20",36.1869738492203
"4509",32.9,40.0955,34.86666667,81.97777778,"21",34.0373531555001
"4510",30.9,36.24311111,44.08888889,79.92222222,"22",29.6958078562652
"4511",27.9,38.39383333,49.9,78.27777778,"23",27.6633278259204
"4512",28.6,45.25972222,55.72222222,76.52222222,"0",32.891742342251
"4513",29.7,46.19055556,58.61111111,75.98888889,"1",29.5383751084353
"4514",24.6,43.61583333,58.14444444,75.47777778,"2",26.4938894820281
"4515",23.3,43.30783333,59.14444444,75,"3",26.7682473199198
"4516",23.1,41.26722222,57.95555556,75.8,"4",24.2879451071165
"4517",24.8,40.2875,58.05555556,75.18888889,"5",24.9968057617089
"4518",24.1,42.05388889,59.01111111,74.53333333,"6",25.0730847035717
"4519",27.3,45.66705556,58.58888889,75.2,"7",27.9492415396819
"4520",26.1,41.96427778,53.11111111,78.02222222,"8",22.1893095619089
"4521",30.1,37.634,44.55555556,82.28888889,"9",27.7403752385474
"4522",28.5,37.31533333,36.04444445,88.38888889,"10",25.2857760273455
"4523",22.7,32.39611111,26.5,95.74444445,"11",21.6060570305797
"4524",26.4,30.07766667,21.31111111,99.02222223,"12",22.858508741399
"4525",23.1,28.13905556,17.44444445,103.3444445,"13",22.5892636329685
"4526",21.7,27.93422222,16.16666667,103.3888889,"14",22.2896471920072
"4527",23.4,26.791,15.11111111,104.6777778,"15",23.1024037061922
"4528",25.1,29.56794444,15.98888889,101.5777778,"16",24.6234426123775
"4529",26.2,30.23216667,17.9,98,"17",26.6507016421527
"4530",32.6,35.40094445,22.87777778,91.6,"18",31.6407815008233
"4531",35.9,41.09455556,27.5,87.65555555,"19",39.3052663909536
"4532",31.5,41.92661111,29.86666667,85.9,"20",35.8865217152231
"4533",38.2,41.56144444,32.81111111,83.53333333,"21",34.9386076989601
"4534",24.2,33.823,37.7,80.76666667,"22",27.9757451674059
"4535",23.7,34.85572222,40.86666667,79.41111111,"23",29.1403108091248
"4536",28.1,36.15933333,42.92222222,78.54444444,"0",29.3860381992807
"4537",27.9,36.49022222,44.67777778,77.43333334,"1",27.3218812993309
"4538",25.8,33.93166667,45.52222222,76.46666667,"2",24.1463632796631
"4539",26.8,36.4135,47.21111111,75.87777778,"3",26.3186159351866
"4540",30.5,38.857,49.27777778,75.14444444,"4",27.6137968303964
"4541",30.2,39.96483333,50.25555556,74.97777778,"5",26.9446843874374
"4542",47.9,48.57783333,50.44444445,75,"6",33.6317464558201
"4543",46.8,52.063,50.4,75.74444444,"7",35.7296336408592
"4544",48.2,54.66266667,45.42222222,79.52222222,"8",38.2646808076962
"4545",57,60.82694444,38.42222222,84.92222222,"9",51.2177002576219
"4546",51.6,56.93355555,33.74444444,89.91111111,"10",48.3434635370233
"4547",56.3,54.4675,27.52222222,95.61111111,"11",48.2255211389009
"4548",46.4,47.5985,21.53333333,100.1,"12",40.2458711740897
"4549",46.4,48.23022222,19.45555556,101.2333333,"13",41.9036174675078
"4550",38.8,48.27,17.48888889,101.0333333,"14",41.7997767965834
"4551",43.8,47.93311111,16.08888889,103,"15",42.694987172675
"4552",47.6,48.20538889,18.14444445,99.36666666,"16",40.8051665273192
"4553",44.8,49.60116667,20.93333333,95.52222222,"17",46.0556477869625
"4554",52.7,62.60116667,24.87777778,91.16666667,"18",63.482299571388
"4555",76.1,77.79683333,28.94444444,87.28888889,"19",79.2032892163948
"4556",41.2,47.0265,32.15555555,85.37777778,"20",42.0508323937462
"4557",29.2,37.20883333,31.18888889,83.16666667,"21",35.7790046489937
"4558",21.3,31.239,34.78888889,81.07777778,"22",24.6499999557606
"4559",26.9,33.23883333,38.01111111,79.92222222,"23",27.1453325894008
"4560",22.5,34.00672222,44.16666667,78.06666667,"0",26.3154564126684
"4561",25.7,37.53022222,50.31111111,76.87777778,"1",25.9684664577947
"4562",30.7,39.44316667,54.66666667,75.55555556,"2",23.3896402543312
"4563",24.8,40.58255556,56.05555556,74.93333333,"3",23.8462326619283
